Processes his02,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2025-01-20 14:50:33,1,2,26436.4,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 14:51:03,2,2,28777.9,-1.0,-1.0,-1.0,19.5,-1.0,-1.0,-1.0
2025-01-20 14:51:33,2,2,25774.3,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 14:52:03,2,2,25446.5,-1.0,-1.0,-1.0,35.6,-1.0,-1.0,-1.0
2025-01-20 14:52:33,3,1,24851.2,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 14:53:03,5,1,24173.7,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 14:53:33,5,1,26354.2,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 14:54:03,4,1,26107.6,-1.0,-1.0,-1.0,16.6,-1.0,-1.0,-1.0
2025-01-20 14:54:33,3,1,25831.3,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 14:55:03,5,2,26568.8,-1.0,-1.0,-1.0,14.9,-1.0,-1.0,-1.0
2025-01-20 14:55:33,5,1,26275.9,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 14:56:03,5,1,27424.8,-1.0,-1.0,-1.0,20.2,-1.0,-1.0,-1.0
2025-01-20 14:56:33,5,2,26167.5,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 14:57:03,5,1,25181.6,-1.0,-1.0,-1.0,31.7,-1.0,-1.0,-1.0
2025-01-20 14:57:33,5,2,25671.1,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 14:58:03,3,1,24914.4,-1.0,-1.0,-1.0,16.2,-1.0,-1.0,-1.0
2025-01-20 14:58:33,3,1,24453.2,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 14:59:03,5,1,24067.8,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 14:59:33,4,2,25379.3,-1.0,-1.0,-1.0,13.7,-1.0,-1.0,-1.0
2025-01-20 15:00:03,5,1,28229.6,-1.0,-1.0,-1.0,17.7,-1.0,-1.0,-1.0
2025-01-20 15:00:33,3,0,27262.8,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 15:01:03,7,1,31846.1,-1.0,-1.0,-1.0,23.2,-1.0,-1.0,-1.0
2025-01-20 15:01:33,2,1,28432.9,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 15:02:03,2,1,24957.7,-1.0,-1.0,-1.0,34.8,-1.0,-1.0,-1.0
2025-01-20 15:02:33,3,2,24707.0,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 15:03:03,2,2,24439.0,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 15:03:33,3,0,24905.9,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 15:04:03,4,0,25223.9,-1.0,-1.0,-1.0,16.5,-1.0,-1.0,-1.0
2025-01-20 15:04:33,6,0,25153.3,-1.0,-1.0,-1.0,15.8,-1.0,-1.0,-1.0
2025-01-20 15:05:03,5,3,24976.2,-1.0,-1.0,-1.0,15.8,-1.0,-1.0,-1.0
2025-01-20 15:05:33,6,0,28222.6,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 15:06:03,6,2,26862.0,-1.0,-1.0,-1.0,21.4,-1.0,-1.0,-1.0
2025-01-20 15:06:33,3,2,29316.9,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 15:07:03,5,1,33837.9,-1.0,-1.0,-1.0,31.6,-1.0,-1.0,-1.0
2025-01-20 15:07:33,4,3,26298.1,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 15:08:03,5,2,25313.8,-1.0,-1.0,-1.0,16.1,-1.0,-1.0,-1.0
2025-01-20 15:08:33,4,1,26526.1,-1.0,-1.0,-1.0,14.1,-1.0,-1.0,-1.0
2025-01-20 15:09:03,3,1,26274.2,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 15:09:33,3,0,24133.8,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 15:10:03,3,2,25199.7,-1.0,-1.0,-1.0,18.8,-1.0,-1.0,-1.0
2025-01-20 15:10:33,4,0,26967.1,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 15:11:03,5,1,28765.5,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0
2025-01-20 15:11:33,3,1,26554.8,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 15:12:03,4,2,24998.9,-1.0,-1.0,-1.0,33.1,-1.0,-1.0,-1.0
2025-01-20 15:12:33,8,0,24819.3,-1.0,-1.0,-1.0,13.6,-1.0,-1.0,-1.0
2025-01-20 15:13:03,3,1,26256.6,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 15:13:33,4,0,26281.4,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 15:14:03,1,2,26314.7,-1.0,-1.0,-1.0,16.5,-1.0,-1.0,-1.0
2025-01-20 15:14:33,2,2,24755.3,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 15:15:03,3,2,24300.1,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 15:15:34,5,0,26950.3,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 15:16:04,5,0,28500.0,-1.0,-1.0,-1.0,21.9,-1.0,-1.0,-1.0
2025-01-20 15:16:34,6,1,25009.7,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 15:17:04,1,2,25118.7,-1.0,-1.0,-1.0,30.5,-1.0,-1.0,-1.0
2025-01-20 15:17:34,5,1,26626.6,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 15:18:04,3,1,26619.8,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 15:18:34,3,2,26684.5,-1.0,-1.0,-1.0,15.5,-1.0,-1.0,-1.0
2025-01-20 15:19:04,6,1,24493.8,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 15:19:34,7,0,28261.8,-1.0,-1.0,-1.0,14.5,-1.0,-1.0,-1.0
2025-01-20 15:20:04,2,3,30417.7,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0
2025-01-20 15:20:33,3,2,29986.6,-1.0,-1.0,-1.0,15.5,-1.0,-1.0,-1.0
2025-01-20 15:21:03,5,1,28170.5,-1.0,-1.0,-1.0,19.8,-1.0,-1.0,-1.0
2025-01-20 15:21:33,6,1,25238.6,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 15:22:03,6,0,25167.6,-1.0,-1.0,-1.0,35.2,-1.0,-1.0,-1.0
2025-01-20 15:22:33,5,0,24837.3,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 15:23:03,3,2,24684.7,-1.0,-1.0,-1.0,13.2,-1.0,-1.0,-1.0
2025-01-20 15:23:33,3,2,26174.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 15:24:03,8,0,27121.0,-1.0,-1.0,-1.0,16.9,-1.0,-1.0,-1.0
2025-01-20 15:24:33,3,1,26631.5,-1.0,-1.0,-1.0,14.5,-1.0,-1.0,-1.0
2025-01-20 15:25:03,1,2,25007.5,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 15:25:33,6,0,27033.4,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 15:26:03,6,2,29431.7,-1.0,-1.0,-1.0,19.9,-1.0,-1.0,-1.0
2025-01-20 15:26:33,4,0,26769.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 15:27:03,2,2,27196.5,-1.0,-1.0,-1.0,31.3,-1.0,-1.0,-1.0
2025-01-20 15:27:33,8,2,27674.9,-1.0,-1.0,-1.0,10.5,-1.0,-1.0,-1.0
2025-01-20 15:28:03,2,2,24625.6,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 15:28:33,2,3,25992.0,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 15:29:03,4,1,23616.9,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 15:29:33,3,1,25640.0,-1.0,-1.0,-1.0,15.8,-1.0,-1.0,-1.0
2025-01-20 15:30:03,3,1,27959.9,-1.0,-1.0,-1.0,18.6,-1.0,-1.0,-1.0
2025-01-20 15:30:33,2,1,27566.2,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 15:31:03,2,2,30225.6,-1.0,-1.0,-1.0,21.2,-1.0,-1.0,-1.0
2025-01-20 15:31:33,5,2,25167.7,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 15:32:03,7,1,25920.2,-1.0,-1.0,-1.0,36.0,-1.0,-1.0,-1.0
2025-01-20 15:32:33,5,1,27703.0,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 15:33:03,5,1,28959.4,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 15:33:33,2,1,28009.5,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 15:34:03,6,1,24114.2,-1.0,-1.0,-1.0,14.8,-1.0,-1.0,-1.0
2025-01-20 15:34:33,1,2,24655.2,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0
2025-01-20 15:35:03,5,1,25391.6,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 15:35:33,3,0,27645.5,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 15:36:03,4,1,28893.5,-1.0,-1.0,-1.0,21.4,-1.0,-1.0,-1.0
2025-01-20 15:36:33,3,1,27749.3,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 15:37:03,5,1,26504.8,-1.0,-1.0,-1.0,31.5,-1.0,-1.0,-1.0
2025-01-20 15:37:33,4,1,25612.8,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 15:38:03,4,1,25556.7,-1.0,-1.0,-1.0,14.8,-1.0,-1.0,-1.0
2025-01-20 15:38:33,3,2,24934.7,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 15:39:03,4,0,24206.7,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 15:39:33,5,1,24639.1,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 15:40:03,5,0,23835.8,-1.0,-1.0,-1.0,16.8,-1.0,-1.0,-1.0
2025-01-20 15:40:33,3,0,23563.5,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 15:41:03,3,1,24762.2,-1.0,-1.0,-1.0,19.7,-1.0,-1.0,-1.0
2025-01-20 15:41:33,3,1,25497.4,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 15:42:03,2,1,28856.2,-1.0,-1.0,-1.0,35.6,-1.0,-1.0,-1.0
2025-01-20 15:42:33,3,1,27132.8,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 15:43:03,2,2,25656.4,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 15:43:33,3,2,23833.4,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 15:44:03,4,1,24465.2,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 15:44:33,5,1,24344.8,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 15:45:03,1,2,25337.1,-1.0,-1.0,-1.0,14.1,-1.0,-1.0,-1.0
2025-01-20 15:45:33,8,2,28470.5,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 15:46:03,3,0,25679.2,-1.0,-1.0,-1.0,21.4,-1.0,-1.0,-1.0
2025-01-20 15:46:33,5,1,26606.0,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 15:47:03,5,0,25609.4,-1.0,-1.0,-1.0,30.3,-1.0,-1.0,-1.0
2025-01-20 15:47:33,4,2,25475.5,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 15:48:03,4,1,24791.3,-1.0,-1.0,-1.0,13.7,-1.0,-1.0,-1.0
2025-01-20 15:48:33,4,1,24109.5,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 15:49:03,2,1,24122.8,-1.0,-1.0,-1.0,16.1,-1.0,-1.0,-1.0
2025-01-20 15:49:33,3,2,24338.8,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 15:50:03,4,3,25191.8,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0
2025-01-20 15:50:33,6,1,27487.9,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0
2025-01-20 15:51:03,5,1,27500.0,-1.0,-1.0,-1.0,17.6,-1.0,-1.0,-1.0
2025-01-20 15:51:33,6,1,25396.7,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 15:52:04,3,0,25204.4,-1.0,-1.0,-1.0,33.9,-1.0,-1.0,-1.0
2025-01-20 15:52:34,1,1,24045.7,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 15:53:04,3,1,23049.5,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 15:53:34,3,1,19486.7,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 15:54:04,3,0,18986.1,-1.0,-1.0,-1.0,15.8,-1.0,-1.0,-1.0
2025-01-20 15:54:34,2,1,19561.5,-1.0,-1.0,-1.0,14.0,-1.0,-1.0,-1.0
2025-01-20 15:55:04,2,1,19705.7,-1.0,-1.0,-1.0,15.4,-1.0,-1.0,-1.0
2025-01-20 15:55:34,4,1,21155.1,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 15:56:04,3,1,21568.6,-1.0,-1.0,-1.0,20.7,-1.0,-1.0,-1.0
2025-01-20 15:56:34,4,1,20224.5,-1.0,-1.0,-1.0,14.0,-1.0,-1.0,-1.0
2025-01-20 15:57:04,5,0,20951.6,-1.0,-1.0,-1.0,30.7,-1.0,-1.0,-1.0
2025-01-20 15:57:33,3,1,20476.8,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 15:58:03,2,1,20017.3,-1.0,-1.0,-1.0,16.5,-1.0,-1.0,-1.0
2025-01-20 15:58:33,1,1,19696.7,-1.0,-1.0,-1.0,14.5,-1.0,-1.0,-1.0
2025-01-20 15:59:03,2,1,20933.7,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 15:59:33,2,0,21996.9,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 16:00:03,4,1,22927.6,-1.0,-1.0,-1.0,23.3,-1.0,-1.0,-1.0
2025-01-20 16:00:33,1,2,25543.9,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 16:01:03,4,1,26715.5,-1.0,-1.0,-1.0,21.9,-1.0,-1.0,-1.0
2025-01-20 16:01:33,1,1,21741.6,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 16:02:03,2,1,22408.9,-1.0,-1.0,-1.0,36.1,-1.0,-1.0,-1.0
2025-01-20 16:02:33,1,1,20109.8,-1.0,-1.0,-1.0,13.2,-1.0,-1.0,-1.0
2025-01-20 16:03:03,1,1,19595.0,-1.0,-1.0,-1.0,13.5,-1.0,-1.0,-1.0
2025-01-20 16:03:33,4,1,19946.2,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 16:04:03,3,0,19157.9,-1.0,-1.0,-1.0,16.3,-1.0,-1.0,-1.0
2025-01-20 16:04:33,1,1,19315.6,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 16:05:03,3,2,20584.6,-1.0,-1.0,-1.0,14.9,-1.0,-1.0,-1.0
2025-01-20 16:05:33,3,1,21644.6,-1.0,-1.0,-1.0,13.2,-1.0,-1.0,-1.0
2025-01-20 16:06:03,2,1,24491.7,-1.0,-1.0,-1.0,20.8,-1.0,-1.0,-1.0
2025-01-20 16:06:33,1,1,20937.2,-1.0,-1.0,-1.0,14.0,-1.0,-1.0,-1.0
2025-01-20 16:07:03,4,2,21418.3,-1.0,-1.0,-1.0,33.5,-1.0,-1.0,-1.0
2025-01-20 16:07:33,5,1,21590.5,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 16:08:03,2,1,27553.3,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,-1.0
2025-01-20 16:08:33,5,1,26270.5,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 16:09:03,3,1,21433.0,-1.0,-1.0,-1.0,14.1,-1.0,-1.0,-1.0
2025-01-20 16:09:33,3,1,20200.5,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 16:10:03,3,2,20978.1,-1.0,-1.0,-1.0,20.5,-1.0,-1.0,-1.0
2025-01-20 16:10:33,8,0,22952.0,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 16:11:03,2,1,33290.3,-1.0,-1.0,-1.0,19.6,-1.0,-1.0,-1.0
2025-01-20 16:11:33,7,1,20790.8,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 16:12:03,4,1,22196.5,-1.0,-1.0,-1.0,36.2,-1.0,-1.0,-1.0
2025-01-20 16:12:33,2,2,23582.2,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 16:13:03,5,0,21208.5,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 16:13:33,1,1,21855.1,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 16:14:03,4,0,20100.9,-1.0,-1.0,-1.0,16.2,-1.0,-1.0,-1.0
2025-01-20 16:14:33,3,1,20990.3,-1.0,-1.0,-1.0,14.1,-1.0,-1.0,-1.0
2025-01-20 16:15:03,3,1,23627.1,-1.0,-1.0,-1.0,16.1,-1.0,-1.0,-1.0
2025-01-20 16:15:33,3,1,22918.7,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 16:16:03,3,1,20841.0,-1.0,-1.0,-1.0,23.3,-1.0,-1.0,-1.0
2025-01-20 16:16:33,4,2,22497.2,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 16:17:03,1,1,20237.4,-1.0,-1.0,-1.0,31.3,-1.0,-1.0,-1.0
2025-01-20 16:17:33,1,1,20182.1,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 16:18:03,4,1,19442.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:18:33,2,2,27411.3,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:19:03,2,1,33247.3,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 16:19:33,2,1,21809.1,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 16:20:03,2,1,23968.4,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0
2025-01-20 16:20:33,2,1,19675.4,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:21:03,4,1,19764.2,-1.0,-1.0,-1.0,18.2,-1.0,-1.0,-1.0
2025-01-20 16:21:33,3,2,28162.2,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 16:22:03,4,0,25050.1,-1.0,-1.0,-1.0,34.8,-1.0,-1.0,-1.0
2025-01-20 16:22:33,3,1,25569.0,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 16:23:03,5,1,22111.0,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 16:23:33,4,1,23349.1,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 16:24:03,5,0,22858.9,-1.0,-1.0,-1.0,16.7,-1.0,-1.0,-1.0
2025-01-20 16:24:33,5,1,23302.6,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 16:25:03,4,1,23503.6,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 16:25:33,7,1,28214.2,-1.0,-1.0,-1.0,13.5,-1.0,-1.0,-1.0
2025-01-20 16:26:03,4,0,27221.3,-1.0,-1.0,-1.0,21.2,-1.0,-1.0,-1.0
2025-01-20 16:26:33,6,1,23617.7,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 16:27:03,7,0,22191.2,-1.0,-1.0,-1.0,31.7,-1.0,-1.0,-1.0
2025-01-20 16:27:33,5,1,20102.8,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 16:28:03,4,2,20626.3,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,-1.0
2025-01-20 16:28:34,3,2,24697.1,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 16:29:04,4,1,21554.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:29:34,3,1,19723.4,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 16:30:04,5,1,24088.3,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,-1.0
2025-01-20 16:30:34,3,0,26514.5,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 16:31:04,3,1,27292.2,-1.0,-1.0,-1.0,19.8,-1.0,-1.0,-1.0
2025-01-20 16:31:34,8,0,22868.1,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 16:32:04,3,1,22971.9,-1.0,-1.0,-1.0,32.9,-1.0,-1.0,-1.0
2025-01-20 16:32:34,2,1,20929.1,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 16:33:04,1,1,21332.2,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
